,user_id,question_id,mid,Overall DA Score,Content Adequacy,Conciseness,Fluency,sourcerer_id
3798,GN5GZV7FTWV9y68mfUyt,9,5.0,35.0,1.0,3.0,3.0,19373603
867,3uOmCCerRqDdaUv2EKCI,369,5.0,5.0,1.0,1.0,1.0,29856529
3943,GycJtshGCA9pHa1p5hmt,364,0.0,93.0,5.0,4.0,4.0,22625715
626,STuci5eqOjPxAphQPwHd,31,4.0,87.0,5.0,4.0,4.0,19375156
2672,f725lCiZsiPEeyVrBbLq,318,1.0,100.0,5.0,5.0,5.0,23990514
940,Buwn3jCbHjCP3fdPfok4,257,3.0,97.0,5.0,5.0,5.0,42172687
2034,Llmz8QI1EeQ2ltuHIsuM,345,0.0,90.0,5.0,5.0,5.0,43040517
5572,fbWf4WnRVFLE1nI1EAo9,327,5.0,0.0,1.0,1.0,5.0,50352127
2058,cleAq2ioAlfn0f46Mm1C,379,0.0,100.0,5.0,5.0,5.0,3989480
371,2hohxryaazYnwCaPc6xf,65,3.0,75.0,3.0,4.0,4.0,8938055
450,lcEtQQJJEqyFBpL4gpdH,241,0.0,0.0,1.0,5.0,5.0,43997015
555,7WARaAOYu0WDD6E0k3RW,445,5.0,0.0,2.0,2.0,5.0,29937810
5237,no3m4dkLHqGKqSHAL7Yp,55,1.0,50.0,3.0,4.0,4.0,1782301
1878,6VM1Ty0IL1RqSFyq8DBS,391,0.0,100.0,5.0,5.0,5.0,39299578
1190,5H9dzlxzyknJGwzbarSV,57,1.0,86.0,5.0,5.0,5.0,5592621
4497,qXpZApZsDZvs6V1beoaB,305,2.0,26.0,1.0,5.0,2.0,47666770
640,xBSB6CTU85gsWM3fu1Y5,46,0.0,100.0,5.0,5.0,5.0,26285275
4280,Qyp9meIsI0DfREC0v7wV,442,0.0,20.0,1.0,1.0,1.0,25479125
110,4bTUXf5wr8916W7TAmyl,232,3.0,50.0,3.0,4.0,5.0,17285225
306,9pJ1vShYwdOU8UQb2Ytf,386,0.0,60.0,3.0,3.0,5.0,45046749
2493,9pJ1vShYwdOU8UQb2Ytf,172,0.0,3.0,1.0,1.0,1.0,46027597
315,jnV89uMqb1Mj2A1msi8U,386,4.0,5.0,1.0,1.0,1.0,45046749
1901,E0yVLdMEnSemeJrQJi3r,300,5.0,0.0,1.0,2.0,2.0,31499530
1521,gmpfD6LaFAjM2cScyazH,0,2.0,0.0,1.0,3.0,3.0,35552046
3185,VfKeOxeB1P2UekF2QUeT,169,4.0,100.0,5.0,4.0,5.0,46997604
5538,d9WrbtGR74qRLmJQdEvs,76,1.0,100.0,5.0,5.0,5.0,15690668
3528,xVDCVfcLkkJ9jWDiyz2P,440,5.0,87.0,5.0,4.0,5.0,23312490
5322,cleAq2ioAlfn0f46Mm1C,351,2.0,21.0,2.0,3.0,1.0,5581952
6017,cg8NkU8krxbqEG3A46pg,359,3.0,0.0,1.0,1.0,1.0,39233254
1738,6Oma5lQu71VLc6ATavJB,253,4.0,32.0,1.0,5.0,5.0,34609490
4777,OVjmOs5xeX0M8mnIdieC,332,2.0,40.0,3.0,2.0,4.0,29937744
1019,4bTUXf5wr8916W7TAmyl,229,5.0,20.0,1.0,2.0,1.0,19372445
4074,Z6NroubrUkexF0pG9cSt,408,3.0,1.0,1.0,3.0,3.0,22623106
3156,EqYd60UJZsWg5HG1nOYu,393,5.0,30.0,2.0,3.0,2.0,7561837
2185,8aeVM4TTAhmAI07Y3jDW,48,1.0,50.0,4.0,3.0,3.0,33483566
2227,jSxmcJB0CDvQJelMiQL5,53,1.0,100.0,5.0,5.0,5.0,49328152
5553,cg8NkU8krxbqEG3A46pg,242,4.0,3.0,1.0,1.0,1.0,32119938
3796,GN5GZV7FTWV9y68mfUyt,9,3.0,3.0,1.0,1.0,1.0,19373603
156,N7bOqjZjctVQaQRITi0c,441,3.0,24.0,1.0,4.0,1.0,29860123
282,BP6BYlcXIHOviCBAecDG,297,1.0,19.0,2.0,1.0,1.0,51013271
1744,YLznrodFjw48Kluh7mlA,253,4.0,20.0,1.0,1.0,1.0,34609490
266,X0HP4r0PDXpyY5jTOX9B,267,2.0,58.0,3.0,3.0,4.0,19331685
6040,qXpZApZsDZvs6V1beoaB,443,2.0,80.0,4.0,5.0,5.0,45459439
4172,JN2WnugRuU3JVMlJCoFk,225,5.0,2.0,2.0,3.0,2.0,42171671
5202,Zquktfz2TbNHikrJpUAd,19,2.0,4.0,0.0,0.0,0.0,37398873
459,2qQfiU7dvjbxnhH3uk5V,339,3.0,90.0,4.0,4.0,5.0,5592516
1439,EborwT4TWEmbhWWsul97,314,4.0,50.0,2.0,5.0,2.0,19478107
948,cuQhqYgprMUVViT96DQm,257,5.0,10.0,1.0,3.0,3.0,42172687
3685,z9g4k002jw6NYLQEydmy,406,0.0,15.0,3.0,2.0,5.0,31696569
4175,I5Uefymq7ArJRht2oIgR,418,2.0,9.0,1.0,1.0,1.0,9014096
4180,lcEtQQJJEqyFBpL4gpdH,418,1.0,2.0,2.0,5.0,2.0,9014096
3703,jvZX454cqEqzgMxuTPVr,434,0.0,37.0,4.0,2.0,1.0,4453161
5709,yU2XWyWQ2FRZGuuYJRL3,174,4.0,30.0,3.0,5.0,4.0,42757537
4454,Xe9Jiclu9Wt8pFaySxXD,60,1.0,40.0,3.0,3.0,3.0,47570692
3283,sgJ5tLeI1zBoENXF5fiW,240,1.0,5.0,1.0,1.0,2.0,29727458
4590,qwUOLFHLLvPwcb95yOml,4,1.0,2.0,3.0,5.0,1.0,7349000
4881,tHUbYu3L0v8XX4z856S9,237,3.0,31.0,1.0,2.0,4.0,29601958
3777,JCs4IEBzbVcCfEL3F4rP,18,2.0,50.0,3.0,3.0,3.0,47645062
6325,yTQXTibyjIv1EG1BBAaZ,432,1.0,99.0,5.0,5.0,5.0,50996805
4531,N0Wt7dOOpR3GliGdo9XT,310,0.0,95.0,4.0,4.0,4.0,45704315
3343,YysosahQfADdXTvCfgoc,354,3.0,84.0,5.0,5.0,5.0,38221099
3623,Fq4gMagKjpN7nOzT8xUF,294,4.0,61.0,2.0,2.0,2.0,33010677
2092,7WARaAOYu0WDD6E0k3RW,51,4.0,3.0,1.0,1.0,1.0,5537554
1791,6Oma5lQu71VLc6ATavJB,335,3.0,100.0,1.0,5.0,4.0,28112243
1016,4bTUXf5wr8916W7TAmyl,229,2.0,55.0,2.0,3.0,2.0,19372445
478,2qQfiU7dvjbxnhH3uk5V,346,4.0,88.0,4.0,4.0,5.0,35235623
5456,E19RqYhKORUVz15YAJNT,230,3.0,80.0,3.0,3.0,5.0,32773572
6099,q0j378LGNXs0GiVN40jW,175,1.0,18.0,2.0,3.0,3.0,22624735
1193,5H9dzlxzyknJGwzbarSV,57,4.0,77.0,4.0,5.0,5.0,5592621
3222,TdNqf3txQpuOZOCFm7qD,210,1.0,100.0,5.0,5.0,5.0,10577588
2888,Dc3IPugkT5xFRKe1zL8P,28,1.0,100.0,5.0,5.0,5.0,45147820
3865,mDEmNahiITv9vuVny55d,209,0.0,2.0,1.0,1.0,1.0,37398648
1156,cuQhqYgprMUVViT96DQm,401,3.0,75.0,4.0,4.0,3.0,10578083
774,3c8IvYr1u716Rb07ouQQ,195,2.0,1.0,1.0,1.0,1.0,34302762
3931,VL0eu9iS1J787bjluUut,262,0.0,40.0,1.0,4.0,4.0,35971807
4130,KN4s0ZJu7Ftc2CYAvnW6,375,5.0,6.0,1.0,3.0,2.0,40093089
649,3J3rAMDmdaycnd5PwWgz,50,3.0,70.0,4.0,3.0,4.0,17288943
3856,Ge0yEbBtGnAAVH8y2PYy,209,3.0,55.0,3.0,2.0,2.0,37398648
3664,HHWOgcVvCMlLsOQwTKlu,317,3.0,5.0,1.0,1.0,2.0,29592396
2951,xVDCVfcLkkJ9jWDiyz2P,273,4.0,16.0,1.0,3.0,3.0,3501100
2006,kyi3OScZJOFiMzyFGaAJ,44,2.0,32.0,2.0,5.0,5.0,17361374
5273,SWFJsUqiJZj2n1MIiqcH,420,1.0,100.0,5.0,5.0,5.0,19281248
119,2A3vufN4i9rjh7rWaFyh,276,0.0,70.0,3.0,2.0,3.0,29988245
5860,woP8xAoil46mHlH9HOLs,302,1.0,0.0,1.0,1.0,1.0,8979615
4679,hSc9bVlUTQElUGKudDXZ,33,0.0,100.0,5.0,5.0,5.0,46026380
5058,lcEtQQJJEqyFBpL4gpdH,311,2.0,1.0,1.0,5.0,5.0,28952113
4709,fCVk8MAnGWNW6hkV00qY,92,0.0,15.0,2.0,2.0,1.0,25124049
5539,d9WrbtGR74qRLmJQdEvs,76,2.0,2.0,3.0,4.0,2.0,15690668
5400,wsOTwqJfwvbj9rmKVjdp,426,1.0,0.0,1.0,1.0,1.0,9795832
1293,5aL69R4cGufXOgFdiwDZ,193,2.0,12.0,5.0,3.0,2.0,19507113
6050,cuQhqYgprMUVViT96DQm,341,0.0,80.0,5.0,4.0,5.0,43419836
102,2A3vufN4i9rjh7rWaFyh,232,1.0,80.0,3.0,3.0,5.0,17285225
5359,ejGyEzlaAyDROrLeN4My,171,2.0,18.0,2.0,1.0,2.0,43654890
600,kyi3OScZJOFiMzyFGaAJ,23,2.0,0.5,0.5,2.5,2.0,23285855
935,4RfTlJA8eHn1KjxgYmC0,257,4.0,80.0,2.0,2.0,3.0,42172687
3294,VCo3HFgiyVv5UMdQt4p3,268,0.0,45.0,2.0,2.0,4.0,50026225
3680,KheORshUwbBS6bSFgp2O,406,1.0,10.0,2.0,3.0,2.0,31696569
1014,4bTUXf5wr8916W7TAmyl,229,0.0,100.0,5.0,5.0,5.0,19372445
3922,z9g4k002jw6NYLQEydmy,223,3.0,70.0,4.0,4.0,5.0,12283737
6344,wsOTwqJfwvbj9rmKVjdp,308,2.0,72.0,4.0,4.0,3.0,29995648
3480,X4hP4eDxUETM5pkjAjOQ,204,5.0,20.0,3.0,3.0,5.0,19344363
2906,NAQGK5Zg3Ew5N9jMNaLC,70,1.0,60.0,3.5,5.0,5.0,25351434
2997,YysosahQfADdXTvCfgoc,349,5.0,83.0,5.0,5.0,5.0,22407835
2508,9pJ1vShYwdOU8UQb2Ytf,203,3.0,5.0,1.0,1.0,2.0,18928184
3293,z9g4k002jw6NYLQEydmy,240,5.0,20.0,1.0,1.0,0.0,29727458
2993,YysosahQfADdXTvCfgoc,349,0.0,64.0,4.0,4.0,4.0,22407835
1267,eL4vT1YKMm5vlmcVWC1y,396,0.0,1.0,1.0,4.0,5.0,19518499
66,6meICs11BcPhaKH5KOYf,75,0.0,69.0,4.0,3.0,3.0,50717786
5475,AsuPCbpO7wbftRH8EaZ9,230,4.0,100.0,5.0,5.0,5.0,32773572
132,2A3vufN4i9rjh7rWaFyh,390,2.0,20.0,2.0,1.0,2.0,27765938
696,3J3rAMDmdaycnd5PwWgz,67,2.0,70.0,4.0,3.0,5.0,37121212
1162,yTQXTibyjIv1EG1BBAaZ,401,4.0,96.0,4.0,5.0,5.0,10578083
1809,6TSRxP0QmqGmjb2eQyns,21,3.0,50.0,2.0,3.0,3.0,25330877
1675,XR6ZTlW6xLUKy0nyTAe9,360,1.0,83.0,4.0,4.0,4.0,19372919
5818,Zfu08dIuWInAu4nIUNDz,201,1.0,49.0,5.0,3.0,3.0,7956749
2259,kT24MIhszBzntO4n7mJt,81,3.0,4.0,1.0,1.0,1.0,29855046
3434,N0Wt7dOOpR3GliGdo9XT,383,4.0,0.0,5.0,4.0,4.0,29740338
2217,8aeVM4TTAhmAI07Y3jDW,53,3.0,75.0,3.0,4.0,4.0,49328152
5552,cg8NkU8krxbqEG3A46pg,242,3.0,50.0,3.0,3.0,3.0,32119938
5516,VfKeOxeB1P2UekF2QUeT,216,3.0,65.0,5.0,5.0,5.0,43420700
750,RTGqHBjTkY28r0TF7XZj,87,2.0,3.0,5.0,4.0,5.0,36645778
1137,GycJtshGCA9pHa1p5hmt,368,0.0,29.0,1.0,5.0,5.0,22626143
4393,KptsCpo0xHaCjbdVcjut,298,0.0,2.0,1.0,5.0,5.0,26411832
6092,f725lCiZsiPEeyVrBbLq,175,0.0,90.0,5.0,5.0,5.0,22624735
3883,vrmnjE3PzAjZCt0UTFqB,397,0.0,90.0,5.0,4.0,5.0,11759899
1754,6Oma5lQu71VLc6ATavJB,265,3.0,100.0,4.0,4.0,5.0,39255758
3872,Ge0yEbBtGnAAVH8y2PYy,397,1.0,42.0,3.0,3.0,3.0,11759899
5747,omOaBF3YuTmhjmmg5vEL,163,0.0,33.0,2.0,2.0,1.0,22407006
656,Zquktfz2TbNHikrJpUAd,50,4.0,1.0,0.0,0.0,0.0,17288943
5125,mB2V9fWWVxtImO85m0Y9,206,3.0,89.0,4.0,4.0,3.0,41973947
5183,ruVJVEEGNraoVbEqkt4P,400,1.0,61.0,4.0,4.0,4.0,42954609
5639,rX6gQVpnyBkdZyqQpRF0,178,0.0,75.0,4.0,4.0,4.0,47662498
2096,Zfu08dIuWInAu4nIUNDz,51,2.0,94.0,5.0,5.0,5.0,5537554
1578,KaXv5PGnIV5OFof5Wfjj,73,5.0,2.5,0.5,1.5,2.5,40443898
90,2A3vufN4i9rjh7rWaFyh,177,1.0,0.0,1.0,1.0,3.0,35551047
1512,QA3ylciNtHoySYQSzLVt,0,5.0,9.0,2.0,2.0,2.0,35552046
2965,YysosahQfADdXTvCfgoc,282,2.0,78.0,5.0,5.0,5.0,38223865
4805,P6bB6yYM2SN4SqvG4ov4,161,0.0,3.0,1.0,1.0,5.0,12725040
1796,VEIASWam8JwJZCTh9Fpm,335,2.0,77.0,4.0,4.0,4.0,28112243
1005,6VM1Ty0IL1RqSFyq8DBS,183,3.0,100.0,5.0,5.0,5.0,5537570
3275,VCo3HFgiyVv5UMdQt4p3,240,5.0,20.0,2.0,2.0,4.0,29727458
1841,6VM1Ty0IL1RqSFyq8DBS,199,5.0,2.0,3.0,5.0,5.0,38531570
4967,n4gs36NizDth5YGJW6S4,279,5.0,17.0,2.0,2.0,4.0,45959103
5825,mB2V9fWWVxtImO85m0Y9,201,2.0,100.0,5.0,5.0,5.0,7956749
5111,RJd0nGSZhsVVB4DLtIEx,206,1.0,93.0,5.0,5.0,5.0,41973947
4534,N0Wt7dOOpR3GliGdo9XT,310,4.0,95.0,4.0,4.0,4.0,45704315
1783,GycJtshGCA9pHa1p5hmt,313,1.0,16.0,4.0,5.0,5.0,22218609
1576,KaXv5PGnIV5OFof5Wfjj,73,3.0,44.5,2.5,2.0,2.0,40443898
2557,BK8XqqtdVw5Yf6hPVy6K,10,4.0,75.0,5.0,4.0,5.0,18927001
3846,lA4bTekYoZv3RdexYbJJ,196,5.0,0.0,1.0,1.0,1.0,40092175
3715,Fq4gMagKjpN7nOzT8xUF,438,0.0,0.0,1.0,1.0,1.0,14641163
1866,6VM1Ty0IL1RqSFyq8DBS,361,0.0,100.0,5.0,5.0,5.0,23014692
1390,g9xJH8sOQQhzODQkgI6f,329,3.0,71.0,1.0,4.0,4.0,46708815
5786,Zfu08dIuWInAu4nIUNDz,83,5.0,54.0,3.0,4.0,3.0,22624990
2852,X0HP4r0PDXpyY5jTOX9B,334,1.0,66.0,4.0,4.0,5.0,49936573
5017,VL0eu9iS1J787bjluUut,252,3.0,50.0,2.0,4.0,4.0,19344556
5119,VEIASWam8JwJZCTh9Fpm,206,3.0,63.0,3.0,3.0,4.0,41973947
5176,ROwE86JOiXSfcLK9rRZ5,400,0.0,85.0,4.0,4.0,2.0,42954609
2940,E0yVLdMEnSemeJrQJi3r,273,5.0,0.0,2.0,3.0,1.0,3501100
4279,Iiohi8pJ0qk5etpRSPmX,442,5.0,60.0,2.0,3.0,2.0,25479125
5924,t8Q58CA6780U32ZsMR0T,425,5.0,0.0,1.0,1.0,5.0,47664222
1570,8aeVM4TTAhmAI07Y3jDW,73,3.0,74.0,4.0,4.0,4.0,40443898
617,3J3rAMDmdaycnd5PwWgz,31,1.0,40.0,3.0,2.0,4.0,19375156
4432,KptsCpo0xHaCjbdVcjut,427,3.0,95.0,5.0,5.0,5.0,43420223
4420,VCo3HFgiyVv5UMdQt4p3,350,3.0,92.0,5.0,5.0,5.0,1782778
477,2qQfiU7dvjbxnhH3uk5V,346,3.0,88.0,4.0,4.0,5.0,35235623
5498,VL0eu9iS1J787bjluUut,404,3.0,60.0,5.0,3.0,3.0,19662092
6180,gOKtAzP0oMuWAYEDOF3n,68,5.0,9.0,1.0,1.0,1.0,45068546
1585,RTGqHBjTkY28r0TF7XZj,73,0.0,63.0,5.0,4.0,5.0,40443898
1051,4bTUXf5wr8916W7TAmyl,414,1.0,85.0,3.0,5.0,5.0,7645744
4410,cleAq2ioAlfn0f46Mm1C,298,5.0,5.0,1.0,4.0,5.0,26411832
423,WQHc0FRbllerXiXsvmsW,217,3.0,29.0,2.0,3.0,3.0,31082492
780,5K6WZP9bRHaNYytPegd8,195,2.0,30.0,3.0,4.0,4.0,34302762
430,Y2ymiKst4jiVVfTqeBmW,217,4.0,85.0,3.0,3.0,3.0,31082492
3474,XSg7MUuDXa7ZJKI4rkrO,204,5.0,2.0,1.0,3.0,1.0,19344363
1074,QTiIqEmMuWtCu6ustxKd,211,0.0,70.0,3.0,3.0,3.0,33179801
5496,VL0eu9iS1J787bjluUut,404,1.0,90.0,5.0,5.0,4.0,19662092
1874,RCPPNzQVyDIptmB9cqkI,361,2.0,7.0,3.0,4.0,3.0,23014692
1693,8cWMHTCDoW4pPRtgGsxl,380,1.0,83.0,4.0,5.0,4.0,33652952
1210,RTGqHBjTkY28r0TF7XZj,90,3.0,89.0,5.0,5.0,5.0,19220500
3468,yU2XWyWQ2FRZGuuYJRL3,422,5.0,3.0,1.0,1.0,1.0,27797092
5702,woP8xAoil46mHlH9HOLs,174,3.0,60.0,3.0,4.0,3.0,42757537
6356,HakHb8XhGk5YsiVFZIdR,378,2.0,43.0,4.0,3.0,2.0,50996793
1645,lZ2DNxtEcmPEOpmirEUd,315,1.0,98.0,5.0,5.0,5.0,23014315
3483,fbWf4WnRVFLE1nI1EAo9,204,2.0,70.0,4.0,5.0,5.0,19344363
1969,HRDMDd5ghnbfbykA0itv,17,1.0,26.5,1.5,2.5,2.5,34425626
3706,jvZX454cqEqzgMxuTPVr,434,3.0,76.0,4.0,4.0,4.0,4453161
1787,GycJtshGCA9pHa1p5hmt,313,5.0,0.0,1.0,4.0,2.0,22218609
2575,LlLmn0aqPB4anBfcxFiS,49,4.0,37.0,2.0,1.0,3.0,12288403
5535,WNEB1GWADop3cbhbVKPq,76,4.0,94.0,4.0,4.0,4.0,15690668
2933,S7h77TaGu9vO4UxJiNul,227,4.0,30.0,2.0,2.0,4.0,19466043
341,opbIuvNqdAcQ5byEt6xZ,405,3.0,2.0,1.0,1.0,1.0,44520246
2902,Dc3IPugkT5xFRKe1zL8P,70,3.0,0.0,1.0,5.0,3.0,25351434
219,n4gs36NizDth5YGJW6S4,207,2.0,100.0,5.0,5.0,5.0,22407601
5567,fbWf4WnRVFLE1nI1EAo9,327,0.0,17.0,2.0,2.0,0.0,50352127
673,TPsV90U7OvmFne2E5Blv,52,3.0,0.0,1.0,1.0,1.0,19513050
3456,SqCuzmWiDzIcnutktu2D,422,4.0,68.0,4.0,4.0,4.0,27797092
3316,VCo3HFgiyVv5UMdQt4p3,307,4.0,40.0,3.0,3.0,5.0,27834553
4335,cg8NkU8krxbqEG3A46pg,215,1.0,20.0,2.0,2.0,2.0,16423869
5464,XFvy1ChD65gtfDauQ3eI,230,5.0,5.0,1.0,1.0,5.0,32773572
4815,hodFxC0Zh7z4CUT3x1Qq,161,5.0,4.0,1.0,1.0,1.0,12725040
733,PAdexIEu1dK4KU73pzhM,74,3.0,53.0,4.0,5.0,4.0,33652901
651,3J3rAMDmdaycnd5PwWgz,50,5.0,20.0,3.0,1.0,3.0,17288943
3262,VCo3HFgiyVv5UMdQt4p3,238,4.0,70.0,3.0,3.0,3.0,28110468
3593,lA4bTekYoZv3RdexYbJJ,221,4.0,10.0,1.0,1.0,1.0,26499750
2856,X0HP4r0PDXpyY5jTOX9B,334,5.0,89.0,4.0,3.0,4.0,49936573
3418,TdNqf3txQpuOZOCFm7qD,208,1.0,100.0,5.0,5.0,5.0,31932111
1295,5aL69R4cGufXOgFdiwDZ,193,4.0,8.0,2.0,2.0,1.0,19507113
1788,6Oma5lQu71VLc6ATavJB,335,0.0,97.0,5.0,5.0,5.0,28112243
6115,eL4vT1YKMm5vlmcVWC1y,343,0.0,82.0,4.0,4.0,5.0,44731329
3630,TdNqf3txQpuOZOCFm7qD,294,5.0,4.0,0.0,0.0,0.0,33010677
2532,YvpO5sRN0Gowv42miDNX,362,3.0,50.0,4.0,4.0,5.0,51576809
5548,WQHc0FRbllerXiXsvmsW,242,5.0,4.0,1.0,1.0,1.0,32119938
741,YlNrCRSzm9ca8rTIN3og,74,5.0,3.0,1.0,3.0,3.0,33652901
3308,yCywdtIE7TBJqxyv7f2z,268,2.0,80.0,4.0,5.0,5.0,50026225
2762,Zfu08dIuWInAu4nIUNDz,40,1.0,46.0,2.0,5.0,2.0,39456357
6053,cuQhqYgprMUVViT96DQm,341,3.0,40.0,3.0,3.0,3.0,43419836
634,hsLqYRkRStC0SqhXPl5d,46,0.0,20.0,2.0,3.0,3.0,26285275
6341,ejGyEzlaAyDROrLeN4My,308,5.0,3.0,1.0,1.0,1.0,29995648
4212,QTiIqEmMuWtCu6ustxKd,412,3.0,73.0,4.0,4.0,4.0,46795331
720,cQKA2JC8BgDHjWZ1zBQB,47,2.0,50.0,5.0,2.0,5.0,4453618
447,WdquHFgaoiwJi43Ms429,241,3.0,100.0,5.0,5.0,5.0,43997015
2299,EqYd60UJZsWg5HG1nOYu,181,3.0,50.0,3.0,3.0,4.0,34093280
1978,TPsV90U7OvmFne2E5Blv,17,4.0,100.0,5.0,5.0,5.0,34425626
946,cuQhqYgprMUVViT96DQm,257,3.0,63.0,3.0,3.0,4.0,42172687
1509,QA3ylciNtHoySYQSzLVt,0,2.0,13.0,2.0,2.0,2.0,35552046
961,yCywdtIE7TBJqxyv7f2z,264,0.0,65.0,4.0,5.0,5.0,38845801
5126,mB2V9fWWVxtImO85m0Y9,206,4.0,33.0,3.0,3.0,3.0,41973947
1370,qY3fRPocJFOTy6AR5oP4,289,1.0,86.0,2.0,1.0,3.0,22620262
2438,9lsHIqEU05S9FuSeYfje,185,5.0,29.0,3.0,4.0,3.0,11950130
502,VL0eu9iS1J787bjluUut,272,4.0,50.0,4.0,3.0,3.0,26615747
6065,vrmnjE3PzAjZCt0UTFqB,341,3.0,50.0,4.0,4.0,5.0,43419836
4912,OpyAusmpHsVDu1AOlQIs,176,4.0,27.0,1.0,5.0,3.0,4113845
3367,xAYgvpZ61WfH1LSnRqWF,365,3.0,36.0,3.0,4.0,3.0,43419870
2027,fslyVjohF4u2pSiW3MhW,249,5.0,10.0,1.0,5.0,5.0,19979341
490,P6bB6yYM2SN4SqvG4ov4,346,4.0,50.0,3.0,3.0,5.0,35235623
873,U753eBTzPIpXTxyht1A1,369,5.0,2.0,1.0,1.0,1.0,29856529
1139,GycJtshGCA9pHa1p5hmt,368,2.0,88.0,4.0,5.0,5.0,22626143
3895,cleAq2ioAlfn0f46Mm1C,330,0.0,100.0,5.0,4.0,5.0,6525166
3606,Fq4gMagKjpN7nOzT8xUF,281,5.0,0.0,1.0,1.0,1.0,31741225
3827,GN5GZV7FTWV9y68mfUyt,77,4.0,40.0,3.0,4.0,4.0,44732266
4998,cuQhqYgprMUVViT96DQm,367,2.0,50.0,2.0,3.0,3.0,39939068
4879,tHUbYu3L0v8XX4z856S9,237,0.0,88.0,4.0,4.0,4.0,29601958
2470,9lsHIqEU05S9FuSeYfje,402,1.0,60.0,2.0,5.0,4.0,18925975
3228,jvZX454cqEqzgMxuTPVr,210,0.0,100.0,5.0,5.0,5.0,10577588
1433,5o0BzOf8tB5Nmqq0PZhq,314,4.0,5.0,3.0,4.0,2.0,19478107
3882,p7DjhGUik7gMaA0POBMl,397,5.0,5.0,0.0,0.0,0.0,11759899
2679,hodFxC0Zh7z4CUT3x1Qq,318,2.0,95.0,4.0,5.0,5.0,23990514
5863,woP8xAoil46mHlH9HOLs,302,4.0,2.0,1.0,1.0,1.0,8979615
5044,RCPPNzQVyDIptmB9cqkI,311,0.0,69.0,3.0,5.0,3.0,28952113
2163,hsLqYRkRStC0SqhXPl5d,35,3.0,11.0,3.0,3.0,5.0,46027524
5238,no3m4dkLHqGKqSHAL7Yp,55,2.0,50.0,3.0,4.0,4.0,1782301
2527,9pJ1vShYwdOU8UQb2Ytf,362,4.0,60.0,4.0,4.0,5.0,51576809
1003,6VM1Ty0IL1RqSFyq8DBS,183,1.0,100.0,5.0,5.0,5.0,5537570
1945,747pHM0imQnMM1SReu5y,25,1.0,0.0,0.0,0.0,0.0,40943207
262,OPdwL3eFlCjEM3YC9ERY,245,4.0,40.0,2.0,4.0,4.0,26614289
536,VMjLxkBWeElgl1eM31V5,419,1.0,10.0,1.0,1.0,1.0,40943264
8,fCVk8MAnGWNW6hkV00qY,1,2.0,70.0,4.0,5.0,4.0,34414313
3093,E19RqYhKORUVz15YAJNT,170,2.0,66.0,3.0,3.0,3.0,23857899
427,Y2ymiKst4jiVVfTqeBmW,217,1.0,100.0,5.0,5.0,5.0,31082492
6320,qXpZApZsDZvs6V1beoaB,432,2.0,47.0,2.0,5.0,5.0,50996805
1627,Zfu08dIuWInAu4nIUNDz,286,1.0,24.0,2.0,5.0,2.0,26546706
4126,KN4s0ZJu7Ftc2CYAvnW6,375,1.0,1.0,1.0,1.0,3.0,40093089
742,PAdexIEu1dK4KU73pzhM,87,0.0,14.0,2.0,2.0,2.0,36645778
2181,STuci5eqOjPxAphQPwHd,36,3.0,66.0,5.0,5.0,5.0,18911288
1934,6meICs11BcPhaKH5KOYf,80,2.0,100.0,5.0,5.0,5.0,19488868
2627,msNRLXUPiFScVUCZAgJm,205,4.0,100.0,5.0,5.0,5.0,43551180
2428,jnV89uMqb1Mj2A1msi8U,184,1.0,80.0,3.0,4.0,5.0,39233229
4112,TpUbWhIcGGRAwDJUORQk,179,5.0,20.0,2.0,4.0,3.0,43419160
5203,Zquktfz2TbNHikrJpUAd,19,3.0,3.0,0.0,0.0,0.0,37398873
3800,NAQGK5Zg3Ew5N9jMNaLC,9,1.0,50.0,3.0,5.0,5.0,19373603
1845,Z6NroubrUkexF0pG9cSt,199,3.0,50.0,3.0,1.0,5.0,38531570
435,2qQfiU7dvjbxnhH3uk5V,241,3.0,95.0,5.0,4.0,5.0,43997015
2161,hsLqYRkRStC0SqhXPl5d,35,1.0,11.0,2.0,5.0,1.0,46027524
5489,hildca3p0hc7x6Zzo4w8,410,0.0,100.0,5.0,5.0,5.0,38756079
5779,m3a5VmFU7S7urEOq7Fbj,39,4.0,5.0,3.0,3.0,3.0,9009307
433,2qQfiU7dvjbxnhH3uk5V,241,1.0,92.0,5.0,4.0,5.0,43997015
5864,woP8xAoil46mHlH9HOLs,302,5.0,3.0,1.0,1.0,1.0,8979615
1408,hodFxC0Zh7z4CUT3x1Qq,399,3.0,50.0,2.0,2.0,4.0,42012015
5078,SqCuzmWiDzIcnutktu2D,352,4.0,68.0,2.0,3.0,4.0,29853027
1131,4vFy2PQCPzpr3GaKtStL,368,0.0,2.0,1.0,1.0,1.0,22626143
6252,hUP2VzFgd8xIBluad4iB,2,5.0,62.0,3.0,2.0,5.0,21098833
1842,Z6NroubrUkexF0pG9cSt,199,0.0,50.0,3.0,1.0,5.0,38531570
5668,XKxTwJuX0iQOZ6Ugv45R,342,5.0,3.0,0.0,0.0,0.0,29726499
153,N7bOqjZjctVQaQRITi0c,441,0.0,47.0,2.0,4.0,5.0,29860123
2935,E0yVLdMEnSemeJrQJi3r,273,0.0,45.0,3.0,4.0,3.0,3501100
